ï»¿V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q2,Q4_1,Q87_1,Q87_2,Q87_3,Q87_4,Q3_1,Q86_1,Q86_2,Q86_3,Q86_4,Q4_1,Q88_1,Q88_2,Q88_3,Q88_4,Q5_1,Q89_1,Q89_2,Q89_3,Q89_4,Q6_1,Q90_1,Q90_2,Q90_3,Q90_4,Q7_1,Q91_1,Q91_2,Q91_3,Q91_4,Q8_1,Q92_1,Q92_2,Q92_3,Q92_4,Q9_1,Q93_1,Q93_2,Q93_3,Q93_4,Q10_1,Q94_1,Q94_2,Q94_3,Q94_4,Q11_1,Q95_1,Q95_2,Q95_3,Q95_4,Q12_1,Q96_1,Q96_2,Q96_3,Q96_4,Q13_1,Q97_1,Q97_2,Q97_3,Q97_4,Q14_1,Q98_1,Q98_2,Q98_3,Q98_4,Q15_1,Q99_1,Q99_2,Q99_3,Q99_4,Q16_1,Q100_1,Q100_2,Q100_3,Q100_4,Q17_1,Q101_1,Q101_2,Q101_3,Q101_4,Q18_1,Q102_1,Q102_2,Q102_3,Q102_4,Q19_1,Q103_1,Q103_2,Q103_3,Q103_4,Q20_1,Q104_1,Q104_2,Q104_3,Q104_4,Q21_1,Q105_1,Q105_2,Q105_3,Q105_4,Q22_1,Q106_1,Q106_2,Q106_3,Q106_4,Q23_1,Q107_1,Q107_2,Q107_3,Q107_4,Q24_1,Q108_1,Q108_2,Q108_3,Q108_4,Q25_1,Q109_1,Q109_2,Q109_3,Q109_4,Q26_1,Q110_1,Q110_2,Q110_3,Q110_4,Q27_1,Q111_1,Q111_2,Q111_3,Q111_4,Q28_1,Q112_1,Q112_2,Q112_3,Q112_4,Q29_1,Q113_1,Q113_2,Q113_3,Q113_4,Q30_1,Q114_1,Q114_2,Q114_3,Q114_4,Q31_1,Q115_1,Q115_2,Q115_3,Q115_4,Q32_1,Q116_1,Q116_2,Q116_3,Q116_4,Q33_1,Q117_1,Q117_2,Q117_3,Q117_4,Q34_1,Q118_1,Q118_2,Q118_3,Q118_4,Q35_1,Q119_1,Q119_2,Q119_3,Q119_4,Q36_1,Q120_1,Q120_2,Q120_3,Q120_4,Q37_1,Q121_1,Q121_2,Q121_3,Q121_4,Q38_1,Q122_1,Q122_2,Q122_3,Q122_4,Q39_1,Q123_1,Q123_2,Q123_3,Q123_4,Q40_1,Q124_1,Q124_2,Q124_3,Q124_4,Q41_1,Q125_1,Q125_2,Q125_3,Q125_4,Q42_1,Q126_1,Q126_2,Q126_3,Q126_4,Q43_1,Q127_1,Q127_2,Q127_3,Q127_4,Q44_1,Q128_1,Q128_2,Q128_3,Q128_4,Q45_1,Q129_1,Q129_2,Q129_3,Q129_4,Q46_1,Q130_1,Q130_2,Q130_3,Q130_4,Q47_1,Q131_1,Q131_2,Q131_3,Q131_4,Q48_1,Q132_1,Q132_2,Q132_3,Q132_4,Q49_1,Q133_1,Q133_2,Q133_3,Q133_4,Q50_1,Q134_1,Q134_2,Q134_3,Q134_4,Q51_1,Q135_1,Q135_2,Q135_3,Q135_4,Q52_1,Q136_1,Q136_2,Q136_3,Q136_4,Q53_1,Q137_1,Q137_2,Q137_3,Q137_4,Q54_1,Q138_1,Q138_2,Q138_3,Q138_4,Q55_1,Q139_1,Q139_2,Q139_3,Q139_4,Q56_1,Q140_1,Q140_2,Q140_3,Q140_4,Q57_1,Q141_1,Q141_2,Q141_3,Q141_4,Q58_1,Q142_1,Q142_2,Q142_3,Q142_4,Q59_1,Q143_1,Q143_2,Q143_3,Q143_4,Q60_1,Q144_1,Q144_2,Q144_3,Q144_4,Q61_1,Q145_1,Q145_2,Q145_3,Q145_4,Q62_1,Q146_1,Q146_2,Q146_3,Q146_4,Q63_1,Q147_1,Q147_2,Q147_3,Q147_4,Q64_1,Q148_1,Q148_2,Q148_3,Q148_4,Q65_1,Q149_1,Q149_2,Q149_3,Q149_4,Q66_1,Q150_1,Q150_2,Q150_3,Q150_4,Q67_1,Q151_1,Q151_2,Q151_3,Q151_4,Q68_1,Q152_1,Q152_2,Q152_3,Q152_4,Q69_1,Q153_1,Q153_2,Q153_3,Q153_4,Q70_1,Q154_1,Q154_2,Q154_3,Q154_4,Q71_1,Q155_1,Q155_2,Q155_3,Q155_4,Q72_1,Q156_1,Q156_2,Q156_3,Q156_4,Q73_1,Q157_1,Q157_2,Q157_3,Q157_4,Q74_1,Q158_1,Q158_2,Q158_3,Q158_4,Q75_1,Q159_1,Q159_2,Q159_3,Q159_4,Q76_1,Q160_1,Q160_2,Q160_3,Q160_4,Q77_1,Q161_1,Q161_2,Q161_3,Q161_4,Q78_1,Q162_1,Q162_2,Q162_3,Q162_4,Q79_1,Q163_1,Q163_2,Q163_3,Q163_4,Q80_1,Q164_1,Q164_2,Q164_3,Q164_4,Q81_1,Q165_1,Q165_2,Q165_3,Q165_4,Q83,Q85,Q87,Q89,LocationLatitude,LocationLongitude,LocationAccuracy
R_3HZCmJR6WieQH6a,Default Response Set,Anonymous,,,69.137.106.208,0,6/16/15 20:44,6/16/15 20:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,12.844,0,0,0,0,6.104,0,0,0,0,7.093,0,0,0,0,6.271,0,0,0,0,13.169,0,0,0,0,7.832,0,3,0,0,11.721,0,0,9.834,9.834,23.123,1,4,0,0,11.602,0,6,0,0,6.793,0,5,0,0,6.928,0,5,0,0,8.1,0,1,0,0,16.632,0,6,0,0,5.309,0,6,0,0,9.613,0,5,0,0,6.948,0,0,0,0,6.07,0,0,0,0,8.605,0,0,0,0,6.069,0,0,0,0,4.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,none,English,37.715301513672,-85.856498718262,-1
R_1Crwgodi4AEykFW,Default Response Set,Anonymous,,,184.46.12.51,0,6/16/15 20:46,6/16/15 20:48,1,1,0,0,0,4.596,0,0,0,0,2.87,0,1,0,0,4.804,0,1,0,0,4.084,0,1,3.858,3.858,4.516,1,1,0,0,9.805,0,5,3.772,3.772,6.1,1,1,0,0,2.94,0,4,0,0,3.497,0,5,1.907,2.507,4.242,2,4,0,0,3.245,0,2,0,0,2.636,0,3,0,0,3.739,0,5,0,0,3.225,0,6,0,0,3.03,0,2,0,0,3.52,0,0,0,0,3.017,0,0,0,0,3.027,0,0,0,0,2.961,0,0,0,0,3.194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,no comments,english,30.428497314453,-91.019500732422,-1
R_1Kr3FfUNTfPBA1p,Default Response Set,Anonymous,,,73.160.79.101,0,6/16/15 20:45,6/16/15 20:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.14,0,0,0,0,4.378,0,0,0,0,3.966,0,0,0,0,8.696,0,1,0,0,4.804,0,0,0,0,3.939,0,4,0,0,5.902,0,2,0,0,6.647,0,0,0,0,13.902,0,2,0,0,8,0,1,0,0,7.228,0,0,0,0,6.265,0,3,0,0,4.599,0,2,0,0,4.446,0,4,0,0,4.797,0,1,0,0,16.499,0,0,0,0,4.467,0,0,0,0,4.805,0,0,0,0,4.168,0,0,0,0,6.44,0,2,3,none,English,40.866897583008,-74.821998596191,-1
R_2aS3hHcotiUW1oK,Default Response Set,Anonymous,,,71.94.127.108,0,6/16/15 20:45,6/16/15 20:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.001,0,0,0,0,5.876,0,0,0,0,8.328,0,0,0,0,6.296,0,0,0,0,4.496,0,0,0,0,2.58,0,0,0,0,2.636,0,1,0,0,6.745,0,0,0,0,27.521,0,3,0,0,7.358,0,0,0,0,3.475,0,2,0,0,3.688,0,0,0,0,4.088,0,4,0,0,3.963,0,1,3.41,3.41,3.885,1,1,0,0,3.245,0,0,0,0,6.523,0,0,0,0,2.843,0,0,4.484,4.484,4.948,1,0,0,0,3.993,0,2,1,none,english,43.798202514648,-91.128601074219,-1
R_3n8G25BzXEiV0ZX,Default Response Set,Anonymous,,,71.47.248.148,0,6/16/15 20:47,6/16/15 20:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3.491,0,2,0,0,2.598,0,2,0,0,1.609,0,1,0,0,2.659,0,1,0,0,3.04,0,5,0,0,1.668,0,4,0,0,1.659,0,2,0,0,2.324,0,4,0,0,2.33,0,4,0,0,1.867,0,5,0,0,6.263,0,4,0,0,6.941,0,4,0,0,2.136,0,5,3.069,3.069,4.68,1,4,0,0,1.994,0,4,0,0,3.013,0,5,0,0,1.396,0,1,0,0,2.744,0,5,0,0,1.387,0,1,0,0,3.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,no,english,28.149002075195,-80.652801513672,-1
R_Z356zeeivmlWoTf,Default Response Set,Anonymous,,,67.171.126.178,0,6/16/15 20:44,6/16/15 20:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.96,0,3,0,0,7.208,0,0,0,0,9.004,0,0,0,0,3.245,0,0,0,0,3.319,0,1,0,0,4.746,0,6,0,0,3.832,0,3,0,0,3.652,0,3,0,0,2.977,0,0,0,0,3.239,0,3,0,0,5.938,0,6,2.59,2.59,4.826,1,0,0,0,3.511,0,0,0,0,8.814,0,6,0,0,5.044,0,4,0,0,5.349,0,3,0,0,4.972,0,0,0,0,3.669,0,0,0,0,3.355,0,3,0,0,5.127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,interesting...slash/admire made me think of heavy metal and admiring the guitar player,English,40.657592773438,-111.88400268555,-1
R_3ezs26qxCVv78oO,Default Response Set,Anonymous,,,45.50.188.58,0,6/16/15 20:45,6/16/15 20:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4.963,0,0,0,0,4.035,0,0,0,0,3.183,0,0,0,0,3.799,0,0,0,0,3.175,0,0,0,0,2.944,0,0,0,0,7.789,0,4,0,0,3.267,0,4,0,0,5.365,0,4,0,0,5.79,0,3,0,0,7.013,0,1,0,0,5.069,0,0,0,0,4.706,0,1,0,0,10.603,0,5,0,0,5.602,0,3,0,0,25.835,0,0,3.099,3.099,5.973,1,0,0,0,3.841,0,0,0,0,4.863,0,0,0,0,5.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,No, but thanks for the opportunity.,English,34.065704345703,-118.43620300293,-1
R_1igLmd7mkpyrA8i,Default Response Set,Anonymous,,,71.194.237.218,0,6/16/15 20:46,6/16/15 20:49,1,1,0,0,0,5.259,0,0,0,0,6.891,0,0,0,0,3.039,0,0,2.083,2.083,4.427,1,0,0,0,2.99,0,0,0,0,3.235,0,5,0,0,4.831,0,2,2.7,2.7,3.001,1,3,1.548,1.548,2.794,1,5,2.81,2.81,4.274,1,0,0,0,3.043,0,1,0,0,4.302,0,0,0,0,6.047,0,3,0,0,3.494,0,3,0,0,2.99,0,4,0,0,2.395,0,0,0,0,6.268,0,0,0,0,5.836,0,0,6.877,6.877,10.325,1,0,0,0,2.647,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,No,English,41.463195800781,-87.693000793457,-1
R_3FKBRZtqNoohC6b,Default Response Set,Anonymous,,,75.99.8.210,0,6/16/15 20:44,6/16/15 20:49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.572,0,0,0,0,3.01,0,0,0,0,5.571,0,0,0,0,3.75,0,0,0,0,6.013,0,0,0,0,16.1,0,0,0,0,10.501,0,0,0,0,3.507,0,1,0,0,6.02,0,2,0,0,6.667,0,1,0,0,8.173,0,1,0,0,5.454,0,0,0,0,17.615,0,2,0,0,4.028,0,0,0,0,113.763,0,1,0,0,7.964,0,0,0,0,3.053,0,0,0,0,3.449,0,0,0,0,6.806,0,0,0,0,5.942,0,2,2,I stretched on those I said were similar ,English,40.733795166016,-73.265197753906,-1
R_qK32CyC3dcKRhex,Default Response Set,Anonymous,,,1.23.17.88,0,6/16/15 20:44,6/16/15 20:49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21.477,0,0,0,0,19.665,0,3,0,0,5.42,0,0,0,0,5.816,0,0,0,0,7.882,0,0,0,0,4.31,0,3,0,0,6.627,0,2,0,0,23.087,0,1,0,0,7.268,0,2,0,0,33.502,0,1,0,0,4.889,0,2,0,0,8.418,0,0,0,0,5.253,0,2,0,0,21.428,0,3,0,0,8.176,0,3,0,0,21.329,0,0,0,0,4.609,0,0,0,0,4.097,0,1,0,0,5.975,0,0,0,0,4.756,0,2,2,Good,Tamil,13.083297729492,80.283294677734,-1
R_21uZTWHTJOi9dbO,Default Response Set,Anonymous,,,130.64.36.230,0,6/16/15 20:47,6/16/15 20:49,1,1,0,0,0,3.631,0,0,0,0,3.689,0,1,0,0,2.927,0,1,0,0,6.403,0,1,5.897,5.897,7.458,1,3,0,0,4.572,0,4,0,0,3.876,0,0,0,0,3.802,0,0,0,0,3.341,0,2,0,0,8.646,0,2,0,0,3.111,0,2,0,0,4.519,0,0,0,0,5.703,0,0,0,0,2.258,0,2,0,0,4.891,0,3,0,0,4.193,0,1,0,0,2.903,0,0,2.744,2.744,5.176,1,0,0,0,13.103,0,0,0,0,7.136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,no,English,42.401901245117,-71.119300842285,-1
R_2fvA1o5Z7YdFYLo,Default Response Set,Anonymous,,,74.194.181.86,0,6/16/15 20:46,6/16/15 20:49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.987,0,3,0,0,23.061,0,2,0,0,3.488,0,3,0,0,11.654,0,2,0,0,4.229,0,1,0,0,4.785,0,3,0,0,3.613,0,2,0,0,3.892,0,5,0,0,5.063,0,4,0,0,4.902,0,2,0,0,12.017,0,4,0,0,8.939,0,1,0,0,5.304,0,4,0,0,5.133,0,2,0,0,8.67,0,5,0,0,4.625,0,,0,0,3.629,0,,0,0,11.305,0,1,0,0,3.647,0,2,3.528,3.528,6.901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Interesting rating system.,English.,38.861892700195,-82.072998046875,-1
R_r1EazQDzmksasRb,Default Response Set,Anonymous,,,67.184.240.66,0,6/16/15 20:47,6/16/15 20:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.993,0,0,0,0,4.356,0,0,0,0,4.443,0,0,0,0,8.795,0,0,0,0,3.369,0,0,0,0,4.421,0,2,0,0,6.223,0,0,0,0,15.626,0,3,0,0,7.163,0,0,0,0,4.745,0,2,0,0,5.996,0,4,0,0,5.921,0,1,0,0,3.878,0,4,0,0,5.03,0,6,0,0,5.105,0,1,0,0,13.236,0,0,0,0,5.625,0,0,0,0,3.62,0,0,0,0,3.065,0,0,0,0,4.071,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,No comments,English,41.928802490234,-87.631500244141,-1
R_1lse1a4rViyUVha,Default Response Set,Anonymous,,,65.184.251.218,0,6/16/15 20:45,6/16/15 20:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.043,0,0,0,0,13.125,0,0,0,0,3.98,0,0,0,0,5.07,0,0,0,0,4.056,0,0,0,0,4.204,0,1,0,0,10.711,0,0,0,0,5.393,0,3,0,0,26.497,0,0,0,0,4.379,0,0,0,0,5.346,0,0,0,0,5.872,0,0,0,0,4.283,0,0,0,0,8.225,0,6,0,0,7.789,0,0,0,0,15.806,0,0,0,0,27.113,0,0,0,0,3.638,0,0,0,0,4.415,0,0,0,0,6.684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,not really, but I did try to think if any meaning of some of the words could be at all similar to the other word,English,34.308395385742,-77.802803039551,-1
R_0PQzgvf3FdiqKxr,Default Response Set,Anonymous,,,73.9.138.157,0,6/16/15 20:44,6/16/15 20:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.764,0,0,0,0,2.568,0,0,0,0,1.907,0,0,0,0,2.509,0,0,2.002,2.002,3.374,1,0,0,0,2.57,0,3,0,0,5.185,0,2,0,0,19.351,0,2,0,0,182.294,0,0,0,0,2.677,0,2,0,0,15.851,0,6,0,0,4.161,0,0,0,0,3.145,0,0,0,0,11.3,0,6,0,0,2.273,0,4,0,0,7.857,0,0,0,0,5.916,0,0,5.868,5.868,6.433,1,0,0,0,2.214,0,0,0,0,2.843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,No,English,41.813003540039,-87.65599822998,-1
R_yDPQaSZt8Oqu0hP,Default Response Set,Anonymous,,,76.100.124.186,0,6/16/15 20:49,6/16/15 20:51,1,1,1,0,0,2.485,0,1,1.443,1.443,3.352,1,1,0,0,1.731,0,1,0,0,3.14,0,1,1.666,1.666,2.624,1,1,0,0,4.511,0,2,0,0,2.459,0,2,0,0,2.024,0,4,2.677,2.677,2.96,1,3,0,0,2.283,0,1,1.569,1.569,2.672,1,1,0,0,9.626,0,1,0,0,2.659,0,1,0,0,4.797,0,5,0,0,2.003,0,1,0,0,4.895,0,1,0,0,2.866,0,1,0,0,2.023,0,1,0,0,2.38,0,1,0,0,2.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Thank You,English,39.482192993164,-77.45760345459,-1
R_1pxoKqR3odgUu75,Default Response Set,Anonymous,,,67.163.231.58,0,6/16/15 20:47,6/16/15 20:51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.846,0,0,0,0,2.983,0,0,0,0,11.298,0,0,0,0,4.594,0,0,0,0,4.33,0,0,0,0,5.823,0,2,0,0,2.771,0,1,0,0,2.872,0,4,0,0,3.558,0,0,0,0,2.674,0,2,87.524,87.524,89.585,1,4,0,0,6.114,0,1,0,0,8.214,0,1,0,0,3.019,0,5,0,0,4.32,0,3,0,0,45.733,0,0,0,0,2.113,0,0,0,0,2.673,0,0,0,0,2.251,0,0,0,0,2.933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,No,English,40.164703369141,-79.823997497559,-1
