ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,,,
74667,bride's,encl,1,"0,1,0",{(bride)},0,5,6464,,,
74670,bridge,NN|VB,1,"0,1,0",{(bridge)},0,11,26961,,,
74672,bridges,NN|VB,1,"0,1,0",{(bridge)},0,11,26961,,,
74674,bridle,NN|VB,1,"0,1,0",{(bridle)},0,2,794,,,
74675,Brie,NN,1,"0,1,0",{(brie)},0,1,133,,,
74676,brief,JJ|NN|VB,1,"0,1,0",{(brief)},0,6,31524,,,
74678,briefed,VB,1,"0,1,0",{(brief)},0,6,31524,,,
74681,briefing,NN|VB,1,"0,1,0",{(brief)},0,6,31524,,,
74683,briefs,NN|VB,1,"0,1,0",{(brief)},0,6,31524,,,
74684,brig,NN,1,"0,1,0",{(brig)},0,1,764,,,
74685,brigade,NN,1,"0,1,0",{(brigade)},0,2,5008,,,
74686,brigades,NN,1,"0,1,0",{(brigade)},0,2,5008,,,
74688,brigand,NN,1,"0,1,0",{(brigand)},0,1,117,,,
74689,brigantine,NN,1,"0,1,0",{(brigantine)},0,1,54,,,
74690,bright,JJ|NN,1,"0,1,0",{(bright)},0,6,20015,,,
74702,brim,NN|VB,1,"0,1,0",{(brim)},50,3,2566,,,
74704,brimmed,VB,1,"0,1,0",{(brim)},50,3,2566,,,
74706,brindle,NN,1,"0,1,0",{(brindle)},0,1,778,,,
74707,brine,NN,1,"0,1,0",{(brine)},0,3,2469,,,
74708,bring,VB,1,"0,1,0",{(bring)},0,2,83182,,,
74709,bringing,VB|NN,1,"0,1,0",{(bring)},0,2,83182,,,
74710,brings,VB,1,"0,1,0",{(bring)},0,2,83182,,,
74711,brink,NN,1,"0,1,0",{(brink)},0,2,1357,,,
74714,briquette,NN,1,"0,1,0",{(briquette)},0,1,34,,,
74715,Brisbane,NN,1,"0,1,0",{(brisbane)},0,1,2013,,,
74716,brisk,JJ,1,"0,1,0",{(brisk)},0,5,608,,,
74718,brisket,NN,1,"0,1,0",{(brisket)},0,1,149,,,
74721,bristle,NN|VB,1,"0,1,0",{(bristle)},0,4,566,,,
74722,bristled,VB,1,"0,1,0",{(bristle)},0,4,566,,,
74723,bristles,VB|NN,1,"0,1,0",{(bristle)},0,4,566,,,
74724,bristling,VB,1,"0,1,0",{(bristle)},0,4,566,,,
74726,Bristol,NN,1,"0,1,0",{(bristol)},0,1,3547,,,
74727,Britain,NN,1,"0,1,0",{(britain)},20,6,55217,,,
74728,Britain's,encl,1,"0,1,0",{(britain)},20,6,55217,,,
74730,britches,NN,1,"0,1,0",{(britch)},0,1,128,,,
74735,brittle,JJ,1,"0,1,0",{(brittle)},0,3,738,,,
74736,broach,VB|NN,1,"0,1,0",{(broach)},0,1,397,,,
74737,broached,VB,1,"0,1,0",{(broach)},0,1,397,,,
74738,broad,JJ|NN,1,"0,1,0",{(broad)},5.882352941,18,48339,,,
74758,Broadway,NN,1,"0,1,0",{(broadway)},0,1,6378,,,
74760,brocade,NN,1,"0,1,0",{(brocade)},0,1,73,,,
74761,broccoli,NN,1,"0,1,0",{(broccoli)},0,1,915,,,
74762,brochure,NN,1,"0,1,0",{(brochure)},0,1,6758,,,
74763,brochures,NN,1,"0,1,0",{(brochure)},0,1,6758,,,
74764,brogue,NN,1,"0,1,0",{(brogue)},0,1,31,,,
74765,broil,NN|VB,1,"0,1,0",{(broil)},0,4,769,,,
74766,broiled,VB,1,"0,1,0",{(broil)},0,4,769,,,
74768,broke,VB|NN|JJ,1,"0,1,0",{(broke)},9.090909091,12,49922,,,
74774,bromides,NN,1,"0,1,0",{(bromide)},0,1,279,,,
74775,bromine,NN|JJ,1,"0,1,0",{(bromine)},0,1,140,,,
74777,bronchi,NN,1,"0,1,0",{(bronchi)},50,5,412,,,
74783,bronchus,NN,1,"0,1,0",{(bronchus)},0,1,4,,,
74784,bronco,NN,1,"0,1,0",{(bronco)},0,1,1932,,,
74785,broncos,NN,1,"0,1,0",{(bronco)},0,1,1932,,,
74788,Bronx,NN,1,"0,1,0",{(bronx)},0,1,1144,,,
74789,bronze,NN,1,"0,1,0",{(bronze)},0,1,5400,,,
74790,bronzed,JJ,1,"0,1,0",{(bronze)},0,1,5400,,,
74791,brooch,NN,1,"0,1,0",{(brooch)},0,1,87,,,
74792,brood,NN|VB,1,"0,1,0",{(brood)},0,6,1123,,,
74793,brooding,VB|NN,1,"0,1,0",{(brood)},0,6,1123,,,
74794,broods,VB|NN,1,"0,1,0",{(brood)},0,6,1123,,,
74796,brook,NN|VB,1,"0,1,0",{(brook)},0,2,14042,,,
74797,brooked,VB,1,"0,1,0",{(brook)},0,2,14042,,,
74800,brooks,NN|VB,1,"0,1,0",{(brook)},0,2,14042,,,
74801,brook's,encl,1,"0,1,0",{(brook)},0,2,14042,,,
74802,broom,NN,1,"0,1,0",{(broom)},0,2,906,,,
74804,broth,NN,1,"0,1,0",{(broth)},0,1,785,,,
74805,brothel,NN,1,"0,1,0",{(brothel)},0,1,691,,,
74806,brothels,NN,1,"0,1,0",{(brothel)},0,1,691,,,
74807,brother,NN,1,"0,1,0",{(brother)},0,6,45504,,,
74809,brothers,NN,1,"0,1,0",{(brother)},0,6,45504,,,
74810,brother's,encl,1,"0,1,0",{(brother)},0,6,45504,,,
74811,brought,VB,1,"0,1,0",{(brought)},0,1,39792,,,
74812,brouhaha,NN,1,"0,1,0",{(brouhaha)},0,1,162,,,
74813,brow,NN,1,"0,1,0",{(brow)},16.66666667,7,3229,,,
74816,brown,JJ|NN|VB,1,"0,1,0",{(brown)},0,6,47239,,,
74818,browning,NN,1,"0,1,0",{(browning)},0,1,1495,,,
74820,brown's,encl,1,"0,1,0",{(brown)},0,6,47239,,,
74822,brows,NN,1,"0,1,0",{(brow)},16.66666667,7,3229,,,
74823,browse,VB,1,"0,1,0",{(browse)},0,1,11079,,,
74824,browsing,VB|NN,1,"0,1,0",{(browse)},0,1,11079,,,
74825,Bruce,NN,1,"0,1,0",{(bruce)},0,1,25888,,,
74826,bruin,NN,1,"0,1,0",{(bruin)},0,1,276,,,
74827,bruise,NN|VB,1,"0,1,0",{(bruise)},0,2,2410,,,
74828,bruised,VB|JJ,1,"0,1,0",{(bruise)},0,2,2410,,,
74830,bruises,NN|VB,1,"0,1,0",{(bruise)},0,2,2410,,,
74831,bruising,VB|NN|JJ,1,"0,1,0",{(bruise)},0,2,2410,,,
74832,brunch,NN|VB,1,"0,1,0",{(brunch)},0,1,365,,,
74833,brunches,NN|VB,1,"0,1,0",{(brunch)},0,1,365,,,
74834,Brunei,NN,1,"0,1,0",{(brunei)},0,1,358,,,
74835,brunette,JJ|NN,1,"0,1,0",{(brunette)},0,1,1087,,,
74836,brunettes,NN,1,"0,1,0",{(brunette)},0,1,1087,,,
74837,brunt,NN,1,"0,1,0",{(brunt)},0,1,537,,,
74838,brush,NN|VB,1,"0,1,0",{(brush)},0,14,11988,,,
74839,brushed,VB,1,"0,1,0",{(brush)},0,14,11988,,,
74840,brushes,NN|VB,1,"0,1,0",{(brush)},0,14,11988,,,
74842,brushing,VB|NN,1,"0,1,0",{(brush)},0,14,11988,,,
74847,brusque,JJ,1,"0,1,0",{(brusque)},0,3,96,,,
74849,Brussels,NN,1,"0,1,0",{(brussels)},0,1,2710,,,
74855,brute,NN,1,"0,1,0",{(brute)},14.28571429,8,8519,,,
74857,bubble,NN|JJ|VB,1,"0,1,0",{(bubble)},0,4,8870,,,
74858,bubbled,VB,1,"0,1,0",{(bubble)},0,4,8870,,,
74859,bubbles,NN|VB,1,"0,1,0",{(bubble)},0,4,8870,,,
74860,bubbling,VB|NN,1,"0,1,0",{(bubble)},0,4,8870,,,
74862,buccaneer,NN,1,"0,1,0",{(buccaneer)},0,1,356,,,
74863,Buchanan,NN,1,"0,1,0",{(buchanan)},0,1,4141,,,
74864,Bucharest,NN,1,"0,1,0",{(bucharest)},0,1,821,,,
74865,buck,NN|VB,1,"0,1,0",{(buck)},0,11,19901,,,
74866,buckaroos,NN,1,"0,1,0",{(buckaroo)},0,1,87,,,
74867,bucked,VB,1,"0,1,0",{(buck)},0,11,19901,,,
74868,bucket,NN|VB,1,"0,1,0",{(bucket)},0,2,4120,,,
74869,buckets,NN|VB,1,"0,1,0",{(bucket)},0,2,4120,,,
74870,bucking,VB|NN|JJ,1,"0,1,0",{(buck)},0,11,19901,,,
74871,buckle,VB|NN,1,"0,1,0",{(buckle)},0,4,3034,,,
74872,buckled,VB|JJ,1,"0,1,0",{(buckle)},0,4,3034,,,
74874,buckles,NN|VB,1,"0,1,0",{(buckle)},0,4,3034,,,
74875,buckling,VB|NN,1,"0,1,0",{(buckle)},0,4,3034,,,
74876,bucks,NN|VB,1,"0,1,0",{(buck)},0,11,19901,,,
74877,buck's,encl,1,"0,1,0",{(buck)},0,11,19901,,,
74884,bucolic,JJ,1,"0,1,0",{(bucolic)},0,2,48,,,
74885,bud,NN|VB,1,"0,1,0",{(bud)},0,2,6933,,,
74886,Budapest,NN,1,"0,1,0",{(budapest)},0,1,2242,,,
74887,budded,VB,1,"0,1,0",{(budd)},0,1,1544,,,
74888,Buddha,NN,1,"0,1,0",{(buddha)},0,1,2540,,,
74889,Buddhism,NN,1,"0,1,0",{(buddhism)},0,1,2983,,,
74890,Buddhist,NN|JJ,1,"0,1,0",{(buddhist)},0,1,4286,,,
74891,Buddhists,NN,1,"0,1,0",{(buddhist)},0,1,4286,,,
74892,buddies,NN,1,"0,1,0",{(buddy)},0,1,10717,,,
74893,budding,VB,1,"0,1,0",{(budd)},0,1,1544,,,
74894,buddy,NN,1,"0,1,0",{(buddy)},0,1,10717,,,
74895,budge,VB,1,"0,1,0",{(budge)},0,1,617,,,
74896,budget,NN|VB,1,"0,1,0",{(budget)},0,2,34653,,,
74898,budgeted,VB,1,"0,1,0",{(budget)},0,2,34653,,,
74899,budgeting,NN|VB,1,"0,1,0",{(budget)},0,2,34653,,,
74900,budgets,NN|VB,1,"0,1,0",{(budget)},0,2,34653,,,
74901,buds,NN|VB,1,"0,1,0",{(bud)},0,2,6933,,,
74902,buff,NN|VB,1,"0,1,0",{(buff)},0,1,2795,,,
74903,buffalo,NN,1,"0,1,0",{(buffalo)},0,1,8438,,,
74904,buffaloes,NN,1,"0,1,0",{(buffalo)},0,1,8438,,,
74905,buffer,NN|VB,1,"0,1,0",{(buffer)},0,1,20358,,,
74906,buffered,VB,1,"0,1,0",{(buffer)},0,1,20358,,,
74907,buffet,NN,1,"0,1,0",{(buffet)},0,1,1333,,,
74908,buffeted,VB,1,"0,1,0",{(buffet)},0,1,1333,,,
74909,buffetings,NN,1,"0,1,0",{(buffet)},0,1,1333,,,
74910,buffets,NN,1,"0,1,0",{(buffet)},0,1,1333,,,
74911,buffoon,NN,1,"0,1,0",{(buffoon)},0,2,493,,,
74913,buffoons,NN,1,"0,1,0",{(buffoon)},0,2,493,,,
74914,buffs,NN|VB,1,"0,1,0",{(buff)},0,1,2795,,,
74915,bug,NN|VB,1,"0,1,0",{(bug)},0,13,65643,,,
74916,bugaboo,NN,1,"0,1,0",{(bugaboo)},0,1,93,,,
74917,Bugatti,NN,1,"0,1,0",{(bugatti)},0,1,82,,,
74919,bugged,VB,1,"0,1,0",{(bug)},0,13,65643,,,
74920,bugger,NN|VB,1,"0,1,0",{(bugger)},0,2,2111,,,
74921,buggers,NN|VB,1,"0,1,0",{(bugger)},0,2,2111,,,
74923,buggies,NN,1,"0,1,0",{(buggy)},0,1,4547,,,
74924,bugging,NN|VB,1,"0,1,0",{(bug)},0,13,65643,,,
74925,buggy,NN,1,"0,1,0",{(buggy)},0,1,4547,,,
74926,bugle,NN,1,"0,1,0",{(bugle)},0,2,569,,,
74928,bugs,NN|VB,1,"0,1,0",{(bug)},0,13,65643,,,
74929,Buick,NN,1,"0,1,0",{(buick)},0,1,1714,,,
74930,build,VB|NN,1,"0,1,0",{(build)},0,13,121790,,,
74934,building,NN|VB,1,"0,1,0",{(build)},0,13,121790,,,
74935,buildings,NN,1,"0,1,0",{(build)},0,13,121790,,,
74936,building's,encl,1,"0,1,0",{(build)},0,13,121790,,,
74937,builds,VB|NN,1,"0,1,0",{(build)},0,13,121790,,,
74939,built,VB,1,"0,1,0",{(built)},0,4,43326,,,
74940,bulb,NN,1,"0,1,0",{(bulb)},0,4,6518,,,
74942,bulbs,NN,1,"0,1,0",{(bulb)},0,4,6518,,,
74943,Bulgaria,NN,1,"0,1,0",{(bulgaria)},0,2,7350,,,
74945,bulge,NN|VB,1,"0,1,0",{(bulge)},0,6,2256,,,
74946,bulged,VB,1,"0,1,0",{(bulge)},0,6,2256,,,
74947,bulging,VB,1,"0,1,0",{(bulge)},0,6,2256,,,
74949,bulk,NN|VB,1,"0,1,0",{(bulk)},0,7,8528,,,
74950,bulked,VB,1,"0,1,0",{(bulk)},0,7,8528,,,
74953,bulks,VB,1,"0,1,0",{(bulk)},0,7,8528,,,
74955,bull,NN,1,"0,1,0",{(bull)},0,18,25975,,,
74959,bullet,NN,1,"0,1,0",{(bullet)},0,2,13674,,,
74960,bulletin,NN,1,"0,1,0",{(bulletin)},0,1,15739,,,
74961,bulletins,NN,1,"0,1,0",{(bulletin)},0,1,15739,,,
74963,bullets,NN,1,"0,1,0",{(bullet)},0,2,13674,,,
74968,bullies,VB|NN,1,"0,1,0",{(bully)},0,2,2536,,,
74969,bullion,NN,1,"0,1,0",{(bullion)},0,1,256,,,
74974,bulls,NN,1,"0,1,0",{(bull)},0,18,25975,,,
74975,bully,NN|VB,1,"0,1,0",{(bully)},0,2,2536,,,
74977,bullying,VB,1,"0,1,0",{(bully)},0,2,2536,,,
74979,bulwark,NN,1,"0,1,0",{(bulwark)},0,1,122,,,
74980,bum,NN|VB,1,"0,1,0",{(bum)},0,3,4195,,,
74981,bumble,VB,1,"0,1,0",{(bumble)},0,2,735,,,
74985,bumming,VB|NN,1,"0,1,0",{(bum)},0,3,4195,,,
74986,bump,NN|VB,1,"0,1,0",{(bump)},0,7,8691,,,
74987,bumped,VB,1,"0,1,0",{(bump)},0,7,8691,,,
74988,bumper,JJ,1,"0,1,0",{(bumper)},0,1,2465,,,
74990,bumping,VB|NN|JJ,1,"0,1,0",{(bump)},0,7,8691,,,
74991,bumpkin,NN,1,"0,1,0",{(bumpkin)},0,1,101,,,
74992,bumps,NN|VB,1,"0,1,0",{(bump)},0,7,8691,,,
74994,bums,NN|VB,1,"0,1,0",{(bum)},0,3,4195,,,
74995,bun,NN,1,"0,1,0",{(bun)},0,1,1900,,,
74996,bunch,NN|VB,1,"0,1,0",{(bunch)},0,2,31386,,,
74997,bunched,VB,1,"0,1,0",{(bunch)},0,2,31386,,,
74998,bundle,NN|VB,1,"0,1,0",{(bundle)},0,1,8305,,,
74999,bundled,VB,1,"0,1,0",{(bundle)},0,1,8305,,,
75000,bundles,NN|VB,1,"0,1,0",{(bundle)},0,1,8305,,,
75001,bundling,VB,1,"0,1,0",{(bundle)},0,1,8305,,,
75002,bungalow,NN,1,"0,1,0",{(bungalow)},0,1,294,,,
75003,bungle,NN|VB,1,"0,1,0",{(bungle)},0,2,656,,,
75004,bungled,JJ|VB,1,"0,1,0",{(bungle)},0,2,656,,,
75005,bunion,NN,1,"0,1,0",{(bunion)},0,1,26,,,
75006,bunk,NN|VB,1,"0,1,0",{(bunk)},16.66666667,7,4455,,,
75012,bunks,NN|VB,1,"0,1,0",{(bunk)},16.66666667,7,4455,,,
75013,bunny,NN,1,"0,1,0",{(bunny)},0,1,6773,,,
75014,buns,NN,1,"0,1,0",{(bun)},0,1,1900,,,
75015,bunsen,NN,1,"0,1,0",{(bunsen)},0,1,84,,,
75016,bunt,NN,1,"0,1,0",{(bunt)},0,2,207,,,
75019,bunting,NN,1,"0,1,0",{(bunting)},0,1,158,,,
75020,Bunyan,NN,1,"0,1,0",{(bunyan)},0,1,64,,,
75021,buoy,VB,1,"0,1,0",{(buoy)},0,5,658,,,
75024,buoyed,VB,1,"0,1,0",{(buoy)},0,5,658,,,
75025,buoys,NN|VB,1,"0,1,0",{(buoy)},0,5,658,,,
75027,burden,NN|VB,1,"0,1,0",{(burden)},0,6,9662,,,
75028,burdened,VB,1,"0,1,0",{(burden)},0,6,9662,,,
75029,burdens,NN|VB,1,"0,1,0",{(burden)},0,6,9662,,,
75031,bureau,NN,1,"0,1,0",{(bureau)},0,6,14590,,,
75035,bombs,NN|VB,1,"0,1,0",{(bomb)},0,6,33507,,,
75039,bonanza,NN,1,"0,1,0",{(bonanza)},0,1,647,,,
75040,bonbon,NN,1,"0,1,0",{(bonbon)},0,1,22,,,
75041,bond,NN|VB,1,"0,1,0",{(bond)},0,4,27824,,,
75043,bonded,VB,1,"0,1,0",{(bond)},0,4,27824,,,
75045,bonding,VB|NN,1,"0,1,0",{(bond)},0,4,27824,,,
75046,bonds,NN|VB,1,"0,1,0",{(bond)},0,4,27824,,,
75049,bone,NN|VB,1,"0,1,0",{(bone)},0,27,31548,,,
75054,bones,NN|VB,1,"0,1,0",{(bone)},0,27,31548,,,
75059,bong,NN|VB,1,"0,1,0",{(bong)},0,1,1335,,,
75060,bongo,NN,1,"0,1,0",{(bongo)},0,1,682,,,
75061,bongos,NN,1,"0,1,0",{(bongo)},0,1,682,,,
75062,bonkers,JJ,1,"0,1,0",{(bonkers)},0,1,403,,,
75063,bonnet,NN,1,"0,1,0",{(bonnet)},0,3,487,,,
75064,bonny,NN|JJ,1,"0,1,0",{(bonny)},0,4,420,,,
75065,bonsai,NN,1,"0,1,0",{(bonsai)},0,1,1800,,,
75066,bonus,NN,1,"0,1,0",{(bonus)},0,1,16884,,,
75068,boo,VB|NN,1,"0,1,0",{(boo)},0,1,2166,,,
75069,boob,NN|VB,1,"0,1,0",{(boob)},0,1,1310,,,
75070,booboo,NN|VB,1,"0,1,0",{(booboo)},0,1,53,,,
75071,booby,JJ|NN,1,"0,1,0",{(booby)},0,1,609,,,
75072,boogie,NN|VB,1,"0,1,0",{(boogie)},0,1,1329,,,
75074,book,NN|VB,1,"0,1,0",{(book)},0,53,351390,,,
75081,booked,VB,1,"0,1,0",{(book)},0,53,351390,,,
75084,bookers,NN,1,"0,1,0",{(booker)},0,1,41,,,
75087,booking,NN|VB,1,"0,1,0",{(book)},0,53,351390,,,
75088,bookings,NN,1,"0,1,0",{(book)},0,53,351390,,,
75097,books,NN|VB,1,"0,1,0",{(book)},0,53,351390,,,
75098,book's,encl,1,"0,1,0",{(book)},0,53,351390,,,
75106,boom,NN|VB,1,"0,1,0",{(boom)},0,1,5670,,,
75107,boomed,VB,1,"0,1,0",{(boom)},0,1,5670,,,
75108,boomerang,VB|NN,1,"0,1,0",{(boomerang)},0,1,2663,,,
75109,boomerangs,NN,1,"0,1,0",{(boomerang)},0,1,2663,,,
75110,booming,JJ|VB|NN,1,"0,1,0",{(boom)},0,1,5670,,,
75112,boon,NN,1,"0,1,0",{(boon)},0,1,2344,,,
75113,boor,NN,1,"0,1,0",{(boor)},33.33333333,4,410,,,
75115,boors,NN,1,"0,1,0",{(boor)},33.33333333,4,410,,,
75116,boos,VB|NN,1,"0,1,0",{(boo)},0,1,2166,,,
75117,boost,VB|NN,1,"0,1,0",{(boost)},100,2,17944,,,
75118,boosted,VB,1,"0,1,0",{(boost)},100,2,17944,,,
75120,boosting,VB,1,"0,1,0",{(boost)},100,2,17944,,,
75121,boosts,NN|VB,1,"0,1,0",{(boost)},100,2,17944,,,
75122,boot,NN|VB,1,"0,1,0",{(boot)},0,11,66999,,,
75123,booted,VB,1,"0,1,0",{(boot)},0,11,66999,,,
75124,booth,NN,1,"0,1,0",{(booth)},0,2,5297,,,
75125,booths,NN,1,"0,1,0",{(booth)},0,2,5297,,,
75132,boots,NN|VB,1,"0,1,0",{(boot)},0,11,66999,,,
75134,booty,NN,1,"0,1,0",{(booty)},0,1,372,,,
75135,booze,NN|VB,1,"0,1,0",{(booze)},0,7,1085,,,
75137,bop,NN|VB,1,"0,1,0",{(bop)},0,2,1221,,,
75140,borax,NN,1,"0,1,0",{(borax)},0,1,342,,,
75141,Bordeaux,NN,1,"0,1,0",{(bordeaux)},0,1,518,,,
75142,bordello,NN,1,"0,1,0",{(bordello)},0,1,82,,,
75143,border,NN|VB,1,"0,1,0",{(border)},0,4,27535,,,
75144,bordered,VB,1,"0,1,0",{(border)},0,4,27535,,,
75145,bordering,VB,1,"0,1,0",{(border)},0,4,27535,,,
75149,borders,NN|VB,1,"0,1,0",{(border)},0,4,27535,,,
75150,bore,VB|NN,1,"0,1,0",{(bore)},0,9,31268,,,
75151,bored,VB|JJ,1,"0,1,0",{(bore)},0,9,31268,,,
75154,bores,VB|NN,1,"0,1,0",{(bore)},0,9,31268,,,
75156,boring,JJ|NN|VB,1,"0,1,0",{(bore)},0,9,31268,,,
75157,born,VB|JJ,1,"0,1,0",{(born)},0,12,40208,,,
75159,Borneo,NN,1,"0,1,0",{(borneo)},0,1,225,,,
75160,boron,NN,1,"0,1,0",{(boron)},0,1,186,,,
75161,borough,NN,1,"0,1,0",{(borough)},66.66666667,4,2650,,,
75162,boroughs,NN,1,"0,1,0",{(borough)},66.66666667,4,2650,,,
75163,borrow,VB,1,"0,1,0",{(borrow)},0,2,11061,,,
75164,borrowed,VB,1,"0,1,0",{(borrow)},0,2,11061,,,
75166,borrowing,NN|VB|JJ,1,"0,1,0",{(borrow)},0,2,11061,,,
75167,borrows,VB,1,"0,1,0",{(borrow)},0,2,11061,,,
75169,bosom,NN,1,"0,1,0",{(bosom)},0,3,623,,,
75170,bosoms,NN,1,"0,1,0",{(bosom)},0,3,623,,,
75171,boss,NN|VB,1,"0,1,0",{(boss)},0,6,12847,,,
75172,bossed,VB,1,"0,1,0",{(boss)},0,6,12847,,,
75173,bosses,NN|VB,1,"0,1,0",{(boss)},0,6,12847,,,
75175,boss's,encl,1,"0,1,0",{(boss)},0,6,12847,,,
75177,Boston,NN,1,"0,1,0",{(boston)},0,2,27772,,,
75180,Boston's,encl,1,"0,1,0",{(boston)},0,2,27772,,,
75185,botch,VB|NN,1,"0,1,0",{(botch)},0,2,1034,,,
75186,both,minor,1,"0,1,0",{(both)},0,1,296623,,,
75187,bother,VB|NN|minor,1,"0,1,0",{(bother)},0,3,33289,,,
75188,bothered,VB|JJ,1,"0,1,0",{(bother)},0,3,33289,,,
75189,bothering,VB,1,"0,1,0",{(bother)},0,3,33289,,,
75190,bothers,VB,1,"0,1,0",{(bother)},0,3,33289,,,
75192,bottle,NN|VB,1,"0,1,0",{(bottle)},0,5,27613,,,
75193,bottled,JJ|VB,1,"0,1,0",{(bottle)},0,5,27613,,,
75196,bottles,NN|VB,1,"0,1,0",{(bottle)},0,5,27613,,,
75197,bottling,NN|VB,1,"0,1,0",{(bottle)},0,5,27613,,,
75198,bottom,NN|VB|JJ,1,"0,1,0",{(bottom)},0,2,46735,,,
75200,bottoms,NN|VB,1,"0,1,0",{(bottom)},0,2,46735,,,
75201,botulism,NN,1,"0,1,0",{(botulism)},0,1,171,,,
75202,boudoir,NN,1,"0,1,0",{(boudoir)},0,1,52,,,
75203,bough,NN,1,"0,1,0",{(bough)},0,1,331,,,
75204,boughs,NN,1,"0,1,0",{(bough)},0,1,331,,,
75205,bought,VB,1,"0,1,0",{(bought)},0,1,57147,,,
75206,bouillabaisse,NN,1,"0,1,0",{(bouillabaisse)},0,1,38,,,
75208,boulder,NN,1,"0,1,0",{(boulder)},0,1,6861,,,
75209,boulders,NN,1,"0,1,0",{(boulder)},0,1,6861,,,
75210,boulevard,NN,1,"0,1,0",{(boulevard)},0,1,2551,,,
75211,boulevards,NN,1,"0,1,0",{(boulevard)},0,1,2551,,,
75212,bounce,VB|NN,1,"0,1,0",{(bounce)},0,7,12604,,,
75213,bounced,VB,1,"0,1,0",{(bounce)},0,7,12604,,,
75215,bouncing,VB|NN,1,"0,1,0",{(bounce)},0,7,12604,,,
75217,bound,VB|NN,1,"0,1,0",{(bound)},0,27,34260,,,
75220,bounded,VB,1,"0,1,0",{(bound)},0,27,34260,,,
75221,bounding,VB,1,"0,1,0",{(bound)},0,27,34260,,,
75223,bounds,NN|VB,1,"0,1,0",{(bound)},0,27,34260,,,
75226,bounty,NN,1,"0,1,0",{(bounty)},0,6,2176,,,
75227,bouquet,NN,1,"0,1,0",{(bouquet)},0,1,725,,,
75228,bouquets,NN,1,"0,1,0",{(bouquet)},0,1,725,,,
75229,bourbon,NN,1,"0,1,0",{(bourbon)},0,1,582,,,
75230,bourbons,NN,1,"0,1,0",{(bourbon)},0,1,582,,,
75231,bourgeois,JJ|NN,1,"0,1,0",{(bourgeois)},0,1,765,,,
75232,bourgeoisie,NN,1,"0,1,0",{(bourgeoisie)},0,1,524,,,
75233,bout,NN,1,"0,1,0",{(bout)},0,2,6130,,,
75234,boutique,NN,1,"0,1,0",{(boutique)},0,1,834,,,
75235,bouts,NN,1,"0,1,0",{(bout)},0,2,6130,,,
75236,bovine,JJ|NN,1,"0,1,0",{(bovine)},0,1,952,,,
75237,bovines,NN,1,"0,1,0",{(bovine)},0,1,952,,,
75238,bow,NN,1,"0,1,0",{(bow)},0,7,19114,,,
75239,bowed,JJ,1,"0,1,0",{(bow)},0,7,19114,,,
75240,bowel,NN,1,"0,1,0",{(bowel)},0,2,1785,,,
75241,bowels,NN,1,"0,1,0",{(bowel)},0,2,1785,,,
75242,bower,NN,1,"0,1,0",{(bower)},0,1,1532,,,
75243,bowers,NN,1,"0,1,0",{(bower)},0,1,1532,,,
75244,Bowie,NN,1,"0,1,0",{(bowie)},0,1,1443,,,
75245,bowing,VB|NN,1,"0,1,0",{(bow)},0,7,19114,,,
75246,bowl,NN|VB,1,"0,1,0",{(bowl)},0,4,20087,,,
75248,bowling,NN|VB,1,"0,1,0",{(bowl)},0,4,20087,,,
75249,bowls,NN|VB,1,"0,1,0",{(bowl)},0,4,20087,,,
75250,bowman,NN,1,"0,1,0",{(bowman)},0,1,3035,,,
75251,bows,NN|VB,1,"0,1,0",{(bow)},0,7,19114,,,
75254,box,NN|VB,1,"0,1,0",{(box)},0,27,219013,,,
75257,boxed,VB,1,"0,1,0",{(box)},0,27,219013,,,
75259,boxes,NN|VB,1,"0,1,0",{(box)},0,27,219013,,,
75260,boxing,NN|VB,1,"0,1,0",{(box)},0,27,219013,,,
75263,boy,NN,1,"0,1,0",{(boy)},0,21,85827,,,
75264,boycott,NN|VB,1,"0,1,0",{(boycott)},0,1,4009,,,
75265,boycotted,JJ|VB,1,"0,1,0",{(boycott)},0,1,4009,,,
75269,boys,NN,1,"0,1,0",{(boy)},0,21,85827,,,
75270,boy's,encl,1,"0,1,0",{(boy)},0,21,85827,,,
75271,bra,NN,1,"0,1,0",{(bra)},0,1,4418,,,
75272,brace,NN|VB,1,"0,1,0",{(brace)},0,3,3563,,,
75273,braced,VB|JJ,1,"0,1,0",{(brace)},0,3,3563,,,
75275,braces,NN|VB,1,"0,1,0",{(brace)},0,3,3563,,,
75277,bracing,VB,1,"0,1,0",{(brace)},0,3,3563,,,
75278,bracken,NN,1,"0,1,0",{(bracken)},0,1,199,,,
75279,bracket,NN|VB,1,"0,1,0",{(bracket)},0,1,5625,,,
75280,brackets,NN|VB,1,"0,1,0",{(bracket)},0,1,5625,,,
75281,Brad,NN,1,"0,1,0",{(brad)},0,1,12528,,,
75282,Bradley,NN,1,"0,1,0",{(bradley)},0,1,5709,,,
75283,brae,NN,1,"0,1,0",{(brae)},0,1,137,,,
75284,brag,VB,1,"0,1,0",{(brag)},0,1,3207,,,
75285,braggart,NN|JJ,1,"0,1,0",{(braggart)},0,1,90,,,
75286,bragged,VB,1,"0,1,0",{(brag)},0,1,3207,,,
75287,braggadocio,NN,1,"0,1,0",{(braggadocio)},0,1,60,,,
